Index,T_C,P_MPa,deltaQFM,Mass_g,Density_g_cm3,G_kJ,H_kJ,S_J_per_K,Cp_J_per_K,V_cm3,alpha_1_per_K,beta_1_per_bar,d2V/dT2,d2V/dP2,d2V/dTdP,Outcome,sample_label,source_excel,phase,phase_sheet_name
537,793,150,0,111.7335252268663,1.56307198177855,-1883.100225895167,-1519.955402475023,340.6132565025033,170.1332370743411,7.148328837660421,0.0006700575873363547,0.0002118245295540157,-1.531904073538681e-06,2.358190994148897e-06,-3.369044130215965e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
538,792,150,0,111.7335517811411,1.563649281663822,-1882.760145933414,-1520.175305670888,340.4073043820364,170.1398177722965,7.145691370270029,0.0006713169480102877,0.000211761478277747,-1.521326087361173e-06,2.358668334344203e-06,-3.381881887937149e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
539,791,150,0,111.7335783710019,1.564226076245748,-1882.420272674655,-1520.39544531296,340.200937237884,170.1468104119091,7.143058159417107,0.0006725827075612168,0.0002116984071717003,-1.510446713180127e-06,2.359154989913294e-06,-3.394826364381533e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
540,790,150,0,111.7336049973813,1.564802561372063,-1882.080606542594,-1520.615805938162,339.9941688420565,170.1542260363484,7.1404283042207,0.0006738546311255691,0.0002116351946167673,-1.49925898405228e-06,2.359649080131705e-06,-3.407875853132705e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
541,789,150,0,111.7336316596917,1.565378770096342,-1881.741147931067,-1520.836388687161,339.7869973580997,170.1620697752848,7.137801648658812,0.000675132685021581,0.0002115718100520412,-1.487757296997345e-06,2.360150152961738e-06,-3.421030630122953e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
542,788,150,0,111.7336583583069,1.565954841433784,-1881.401897243697,-1521.057184150626,339.5794308939085,170.1703504432309,7.135177554418102,0.0006764167009530912,0.000211508163690575,-1.475935091171109e-06,2.360656821970237e-06,-3.43428964494109e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
543,787,150,0,111.733685093598,1.566530898712553,-1881.062854877747,-1521.278184220415,339.3714763546025,170.1790764514062,7.132555456481953,0.0006777065251382527,0.0002114441733943007,-1.463785885790058e-06,2.36116781960007e-06,-3.447651992683345e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
544,786,150,0,111.7337118659104,1.56710707332766,-1880.72402122322,-1521.499380319759,339.1631411069829,170.1882562762888,7.129934754786754,0.0006790019925830284,0.0002113797532165401,-1.451303104588377e-06,2.361681813567518e-06,-3.461116654457357e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
545,785,150,0,111.7337386757522,1.567683489325515,-1880.385396665404,-1521.720764205633,338.9544322258388,170.1978983977877,7.127314884449335,0.0006803029411043357,0.0002113148196408095,-1.438480175328669e-06,2.362197509181787e-06,-3.474682641951571e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
546,784,150,0,111.7337655235166,1.568260285545813,-1880.046981579861,-1521.942326711458,338.745357677154,170.2080114295366,7.124695215031165,0.0006816091909396812,0.0002112492826493977,-1.425310393641781e-06,2.362713502409468e-06,-3.488348786087695e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
547,783,150,0,111.7337968644072,1.568500101164413,-1879.708857780726,-1522.217511233315,338.4853917979553,170.2173501435608,7.123607883828569,0.0006836157391012987,0.0002114676892219248,-1.415788577852282e-06,2.367505464964216e-06,-3.508322572873071e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
548,782,150,0,111.7338357920332,1.568151057401712,-1879.371176803099,-1522.586103468149,338.1368273088663,170.2252607659404,7.125195960213576,0.0006868457220270427,0.000212180759945269,-1.412808188581874e-06,2.379759390534293e-06,-3.53931833534868e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
549,781,150,0,111.7338746276597,1.567785030072933,-1879.03384429556,-1522.957491231053,337.7852801446725,170.2339876379659,7.12686194117199,0.000690123265395431,0.0002129053242271846,-1.40953643668523e-06,2.392225051991281e-06,-3.57085711790625e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
550,780,150,0,111.733913356585,1.567400482403999,-1878.696863125054,-1523.331934144886,337.4304980108896,170.2435076959521,7.12861292381467,0.000693451648360244,0.0002136425677609216,-1.405977198954568e-06,2.404921743049249e-06,-3.60297306933097e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
551,779,150,0,111.7339519616179,1.566995689102922,-1878.360236386066,-1523.709724689884,337.0721966413361,170.2537916337567,7.130456882468114,0.0006968345606905771,0.0002143938292064681,-1.402135850163915e-06,2.417871244309604e-06,-3.635704505300913e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
552,778,150,0,111.7339904226785,1.566568641892056,-1878.023967432435,-1524.091202745407,336.7100458422,170.2648014912053,7.132403102856023,0.0007002762878746616,0.0002151606736794098,-1.398020199560041e-06,2.431098977090755e-06,-3.669095691774631e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
553,777,150,0,111.7340287155242,1.56611697208751,-1877.688059908126,-1524.476767257512,336.3436581922715,170.2764884543702,7.134462540597565,0.0007037818605913108,0.0002159449506816653,-1.393641185769183e-06,2.444634937561434e-06,-3.703198342414181e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
554,776,150,0,111.7340668110295,1.565637782150708,-1877.352517805179,-1524.866902493457,335.9725638009076,170.2887886666661,7.136648596812798,0.0007073573874055149,0.0002167489250948141,-1.389014535081123e-06,2.458515763300302e-06,-3.738074838214328e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
555,775,150,0,111.7341046724636,1.565127425723413,-1877.01734551508,-1525.262209870327,335.5961795971501,170.3016177666045,7.13897813277531,0.0007110104721584074,0.0002175754413670354,-1.384162828332386e-06,2.472787351797169e-06,-3.773802342362473e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
556,774,150,0,111.7341422544639,1.564581283212646,-1876.68254794468,-1525.663446065285,335.2137725057495,170.314864903932,7.141472511101093,0.0007147506775001746,0.0002184281011363737,-1.379117636471572e-06,2.487507706052833e-06,-3.810477359814769e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
557,773,150,0,111.7341794973387,1.563993198198838,-1876.348130611256,-1526.071604975826,334.8243804764413,170.3283791525179,7.144160193664308,0.0007185905981767338,0.0002193116871440386,-1.373924935614682e-06,2.502753666686688e-06,-3.848226244401066e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
558,772,150,0,111.7342163216246,1.56335484937451,-1876.01409982473,-1526.488016772705,334.4267167890017,170.3419534590664,7.147079651579352,0.0007225471056550092,0.0002202326460291411,-1.368651072412728e-06,2.518628642796307e-06,-3.887217471473883e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
559,771,150,0,111.7342526188734,1.562654679544545,-1875.680462939677,-1526.914514457744,334.0190092246646,170.3552973809912,7.150284325865249,0.0007266434584887614,0.0002211999105202822,-1.363393008033643e-06,2.535275756026282e-06,-3.927682413761108e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
560,770,150,0,111.7344332009929,1.561811452366178,-1875.349572852619,-1527.366077489764,333.5891246348597,170.3658517288559,7.154156350416872,0.0007310252199377752,0.0002222722043759086,-1.358917490318846e-06,2.553624896621142e-06,-3.971054536997281e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
561,769,150,0,111.7355716505765,1.560389093806466,-1875.034640429417,-1527.92327586016,333.0723644094009,170.3600516662313,7.160750616245658,0.0007364665849156228,0.0002237626718872905,-1.359393737584272e-06,2.578638152386117e-06,-4.024956947972823e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
562,768,150,0,111.737096427703,1.557638269808372,-1874.72648600006,-1528.700772232235,332.3495305842818,170.3179639296956,7.173494552201098,0.0007444755399553468,0.0002262671922533313,-1.372499414465269e-06,2.619712449452534e-06,-4.103940721758739e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
563,767,150,0,111.7449117850708,1.532718173231981,-1874.522846371202,-1533.275051940972,328.0755606693554,169.6132557534635,7.290636578637209,0.0007951257843827387,0.0002457743731318101,-1.611049052511136e-06,2.933972646011285e-06,-4.604641002050685e-06,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
