,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,76.00466102,0.11926804,12.69482478,0.79883204,0.023680236,0.18125066,1.096612413,3.522934857,4.503224467,0.046157074
nan,76.69533963,0.133887706,12.96823824,0.726382001,0.019380044,0.185325546,1.181814486,3.564174983,4.611551408,0.042395058
nan,76.49131375,0.124222864,13.12105817,0.87550986,0.019830164,0.193888554,1.106100854,3.58397907,4.636773027,0.044420589
nan,76.12639052,0.154332772,12.85712258,0.825763745,0.021215623,0.199234385,1.164473794,3.540196094,4.615530815,0.041123147
nan,76.35576034,0.142647497,12.94395992,0.791060636,0.024731435,0.200289962,1.125501505,3.334976045,4.637432802,0.042072103
nan,76.34103648,0.15476638,12.46733059,0.852565376,0.022204669,0.278791452,1.145506567,3.309190749,4.592677692,0.048625977
nan,76.246223,0.11989036,13.03787154,0.859656589,0.022637296,0.210692104,1.099389029,3.359822239,4.582709783,0.033385781
nan,75.9721388,0.115715244,12.75634953,0.762087398,0.022275624,0.172517848,1.081368755,3.364513937,4.616219341,0.046376309
nan,75.63661803,0.119206376,12.6372814,0.791196417,0.021569275,0.1885998,1.129816889,3.553430611,4.655401428,0.050478055
nan,76.52920333,0.136928543,12.82542441,0.833507005,0.021782992,0.174775669,1.045027216,3.515716732,4.576291936,0.038612341
nan,75.92701392,0.145607118,12.80448037,0.769121662,0.025189397,0.158281801,1.18231327,3.644005795,4.623299492,0.047471844
nan,75.79036508,0.142865582,13.15200939,0.76289063,0.018399535,0.192503985,1.146592002,3.419383608,4.632395042,0.036654819
nan,76.42712901,0.100304674,13.0471532,0.805932718,0.024770094,0.156510548,1.155082115,3.356882921,4.600885092,0.045574852
nan,75.94655025,0.123233089,12.62508828,0.974572527,0.020129327,0.181183089,1.088826115,3.458132175,4.531262348,0.049404708
nan,76.21996756,0.123059509,12.92228513,0.717528927,0.02227003,0.193902601,1.108235968,3.401147766,4.591687676,0.046864968
nan,75.75574404,0.131790144,12.57203512,0.866790328,0.024687023,0.158152301,1.229683156,3.469981096,4.597579589,0.037024535
nan,75.95852712,0.13968402,13.23578115,0.815386023,0.022659337,0.133255999,1.109303094,3.446426568,4.614935147,0.046274878
